YEAR,DATES,POLLSTER,GRADE,SAMPLE,Unnamed: 5,WEIGHT,APPROVE,DISAPPROVE,ADJUSTED_APPROVE,ADJUSTED_DISAPPROVE,datestring,bothdates,start,end
2021,MAR. 24-30,Morning Consult,B,45000,A,0.97,54%,36%,53%,39%,MAR. 24-30 2021,"(datetime.date(2021, 3, 24), datetime.date(2021, 3, 30))",2021-03-24,2021-03-30
2021,MAR. 26-29,Morning Consult,B,2043,RV,0.04,58%,39%,57%,42%,MAR. 26-29 2021,"(datetime.date(2021, 3, 26), datetime.date(2021, 3, 29))",2021-03-26,2021-03-29
2021,MAR. 26-29,AP-NORC,,1166,A,1.52,61%,38%,58%,38%,MAR. 26-29 2021,"(datetime.date(2021, 3, 26), datetime.date(2021, 3, 29))",2021-03-26,2021-03-29
2021,MAR. 25-29,Navigator Research,B/C,1002,RV,0.81,55%,41%,54%,40%,MAR. 25-29 2021,"(datetime.date(2021, 3, 25), datetime.date(2021, 3, 29))",2021-03-25,2021-03-29
2021,MAR. 25-29,Morning Consult,B,2041,A,0.04,55%,38%,54%,41%,MAR. 25-29 2021,"(datetime.date(2021, 3, 25), datetime.date(2021, 3, 29))",2021-03-25,2021-03-29
2021,MAR. 25-29,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.77,48%,50%,50%,44%,MAR. 25-29 2021,"(datetime.date(2021, 3, 25), datetime.date(2021, 3, 29))",2021-03-25,2021-03-29
2021,MAR. 24-29,GBAO,B/C,2000,RV,1.8,54%,43%,54%,42%,MAR. 24-29 2021,"(datetime.date(2021, 3, 24), datetime.date(2021, 3, 29))",2021-03-24,2021-03-29
2021,MAR. 24-28,Morning Consult,B,2200,A,0.05,57%,36%,56%,39%,MAR. 24-28 2021,"(datetime.date(2021, 3, 24), datetime.date(2021, 3, 28))",2021-03-24,2021-03-28
2021,MAR. 24-26,HarrisX,B+,1882,RV,0.87,61%,39%,57%,40%,MAR. 24-26 2021,"(datetime.date(2021, 3, 24), datetime.date(2021, 3, 26))",2021-03-24,2021-03-26
2021,MAR. 23-26,Morning Consult,B,2140,A,0.05,57%,37%,56%,40%,MAR. 23-26 2021,"(datetime.date(2021, 3, 23), datetime.date(2021, 3, 26))",2021-03-23,2021-03-26
2021,MAR. 18-26,SurveyMonkey,C,16336,A,1.56,56%,42%,55%,42%,MAR. 18-26 2021,"(datetime.date(2021, 3, 18), datetime.date(2021, 3, 26))",2021-03-18,2021-03-26
2021,MAR. 24-25,Harris Poll,B+,1945,RV,2.06,61%,39%,60%,40%,MAR. 24-25 2021,"(datetime.date(2021, 3, 24), datetime.date(2021, 3, 25))",2021-03-24,2021-03-25
2021,MAR. 24-25,Ipsos,B-,1005,A,0.6,53%,41%,52%,42%,MAR. 24-25 2021,"(datetime.date(2021, 3, 24), datetime.date(2021, 3, 25))",2021-03-24,2021-03-25
2021,MAR. 23-25,YouGov,B+,1606,A,0.88,53%,36%,54%,37%,MAR. 23-25 2021,"(datetime.date(2021, 3, 23), datetime.date(2021, 3, 25))",2021-03-23,2021-03-25
2021,MAR. 22-25,Marist College,A,1309,A,1.98,52%,40%,53%,40%,MAR. 22-25 2021,"(datetime.date(2021, 3, 22), datetime.date(2021, 3, 25))",2021-03-22,2021-03-25
2021,MAR. 22-24,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.76,47%,51%,49%,45%,MAR. 22-24 2021,"(datetime.date(2021, 3, 22), datetime.date(2021, 3, 24))",2021-03-22,2021-03-24
2021,MAR. 20-23,YouGov,B+,1500,A,0.81,50%,41%,51%,42%,MAR. 20-23 2021,"(datetime.date(2021, 3, 20), datetime.date(2021, 3, 23))",2021-03-20,2021-03-23
2021,MAR. 17-23,Morning Consult,B,45000,A,1.0,55%,36%,54%,39%,MAR. 17-23 2021,"(datetime.date(2021, 3, 17), datetime.date(2021, 3, 23))",2021-03-17,2021-03-23
2021,MAR. 21-22,Redfield & Wilton Strategies,B/C,1500,RV,1.25,53%,35%,55%,40%,MAR. 21-22 2021,"(datetime.date(2021, 3, 21), datetime.date(2021, 3, 22))",2021-03-21,2021-03-22
2021,MAR. 19-22,HarrisX,B+,2858,RV,1.23,60%,40%,56%,41%,MAR. 19-22 2021,"(datetime.date(2021, 3, 19), datetime.date(2021, 3, 22))",2021-03-19,2021-03-22
2021,MAR. 19-22,Morning Consult,B,1994,RV,0.04,57%,40%,56%,43%,MAR. 19-22 2021,"(datetime.date(2021, 3, 19), datetime.date(2021, 3, 22))",2021-03-19,2021-03-22
2021,MAR. 18-22,Morning Consult,B,2200,A,0.05,59%,35%,58%,38%,MAR. 18-22 2021,"(datetime.date(2021, 3, 18), datetime.date(2021, 3, 22))",2021-03-18,2021-03-22
2021,MAR. 17-22,Climate Nexus,,1310,RV,0.79,54%,40%,53%,41%,MAR. 17-22 2021,"(datetime.date(2021, 3, 17), datetime.date(2021, 3, 22))",2021-03-17,2021-03-22
2021,MAR. 17-22,Morning Consult,B,2200,A,0.05,56%,37%,55%,40%,MAR. 17-22 2021,"(datetime.date(2021, 3, 17), datetime.date(2021, 3, 22))",2021-03-17,2021-03-22
2021,MAR. 17-21,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.53,49%,49%,51%,43%,MAR. 17-21 2021,"(datetime.date(2021, 3, 17), datetime.date(2021, 3, 21))",2021-03-17,2021-03-21
2021,MAR. 15-21,Echelon Insights,B/C,1008,RV,1.23,51%,44%,50%,44%,MAR. 15-21 2021,"(datetime.date(2021, 3, 15), datetime.date(2021, 3, 21))",2021-03-15,2021-03-21
2021,MAR. 18-20,RMG Research,B-,1200,RV,0.88,60%,34%,59%,35%,MAR. 18-20 2021,"(datetime.date(2021, 3, 18), datetime.date(2021, 3, 20))",2021-03-18,2021-03-20
2021,MAR. 17-20,American Research Group,C+,1100,A,1.09,60%,34%,58%,36%,MAR. 17-20 2021,"(datetime.date(2021, 3, 17), datetime.date(2021, 3, 20))",2021-03-17,2021-03-20
2021,MAR. 15-19,Morning Consult,B,2200,A,0.05,60%,33%,59%,36%,MAR. 15-19 2021,"(datetime.date(2021, 3, 15), datetime.date(2021, 3, 19))",2021-03-15,2021-03-19
2021,MAR. 17-18,Ipsos,B-,1005,A,0.65,59%,35%,57%,37%,MAR. 17-18 2021,"(datetime.date(2021, 3, 17), datetime.date(2021, 3, 18))",2021-03-17,2021-03-18
2021,MAR. 13-17,YouGov,B+,1500,A,0.74,53%,37%,54%,38%,MAR. 13-17 2021,"(datetime.date(2021, 3, 13), datetime.date(2021, 3, 17))",2021-03-13,2021-03-17
2021,MAR. 14-16,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.7,52%,46%,54%,40%,MAR. 14-16 2021,"(datetime.date(2021, 3, 14), datetime.date(2021, 3, 16))",2021-03-14,2021-03-16
2021,MAR. 12-16,Civiqs,B-,1673,RV,1.56,51%,44%,53%,42%,MAR. 12-16 2021,"(datetime.date(2021, 3, 12), datetime.date(2021, 3, 16))",2021-03-12,2021-03-16
2021,MAR. 10-16,Morning Consult,B,45000,A,1.03,56%,35%,55%,38%,MAR. 10-16 2021,"(datetime.date(2021, 3, 10), datetime.date(2021, 3, 16))",2021-03-10,2021-03-16
2021,MAR. 12-15,Morning Consult,B,1993,RV,0.05,62%,34%,61%,37%,MAR. 12-15 2021,"(datetime.date(2021, 3, 12), datetime.date(2021, 3, 15))",2021-03-12,2021-03-15
2021,MAR. 11-15,Navigator Research,B/C,1001,RV,0.82,56%,40%,55%,39%,MAR. 11-15 2021,"(datetime.date(2021, 3, 11), datetime.date(2021, 3, 15))",2021-03-11,2021-03-15
2021,MAR. 1-15,Gallup,B+,1010,A,1.51,54%,42%,54%,41%,MAR. 1-15 2021,"(datetime.date(2021, 3, 1), datetime.date(2021, 3, 15))",2021-03-01,2021-03-15
2021,MAR. 12-14,HarrisX,B+,2839,RV,1.22,59%,41%,55%,42%,MAR. 12-14 2021,"(datetime.date(2021, 3, 12), datetime.date(2021, 3, 14))",2021-03-12,2021-03-14
2021,MAR. 11-13,RMG Research,B-,1200,RV,0.74,57%,37%,56%,38%,MAR. 11-13 2021,"(datetime.date(2021, 3, 11), datetime.date(2021, 3, 13))",2021-03-11,2021-03-13
2021,MAR. 10-13,YouGov,B+,2382,A,1.13,62%,38%,63%,39%,MAR. 10-13 2021,"(datetime.date(2021, 3, 10), datetime.date(2021, 3, 13))",2021-03-10,2021-03-13
2021,MAR. 10-11,Ipsos,B-,1001,A,0.68,54%,39%,52%,40%,MAR. 10-11 2021,"(datetime.date(2021, 3, 10), datetime.date(2021, 3, 11))",2021-03-10,2021-03-11
2021,MAR. 9-11,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.62,51%,47%,53%,41%,MAR. 9-11 2021,"(datetime.date(2021, 3, 9), datetime.date(2021, 3, 11))",2021-03-09,2021-03-11
2021,MAR. 9-10,YouGov,B+,1306,A,0.63,60%,40%,61%,41%,MAR. 9-10 2021,"(datetime.date(2021, 3, 9), datetime.date(2021, 3, 10))",2021-03-09,2021-03-10
2021,MAR. 6-9,YouGov,B+,1500,A,0.75,50%,40%,51%,41%,MAR. 6-9 2021,"(datetime.date(2021, 3, 6), datetime.date(2021, 3, 9))",2021-03-06,2021-03-09
2021,MAR. 3-9,Morning Consult,B,45000,A,1.06,55%,36%,54%,39%,MAR. 3-9 2021,"(datetime.date(2021, 3, 3), datetime.date(2021, 3, 9))",2021-03-03,2021-03-09
2021,MAR. 6-8,Morning Consult,B,1990,RV,0.05,59%,37%,58%,40%,MAR. 6-8 2021,"(datetime.date(2021, 3, 6), datetime.date(2021, 3, 8))",2021-03-06,2021-03-08
2021,MAR. 5-8,HarrisX,B+,2839,RV,1.31,58%,42%,54%,43%,MAR. 5-8 2021,"(datetime.date(2021, 3, 5), datetime.date(2021, 3, 8))",2021-03-05,2021-03-08
2021,MAR. 4-8,Morning Consult,B,2201,A,0.05,58%,34%,57%,37%,MAR. 4-8 2021,"(datetime.date(2021, 3, 4), datetime.date(2021, 3, 8))",2021-03-04,2021-03-08
2021,MAR. 4-8,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.7,50%,48%,52%,42%,MAR. 4-8 2021,"(datetime.date(2021, 3, 4), datetime.date(2021, 3, 8))",2021-03-04,2021-03-08
2021,MAR. 4-8,The Bullfinch Group,,1200,A,1.07,56%,36%,55%,37%,MAR. 4-8 2021,"(datetime.date(2021, 3, 4), datetime.date(2021, 3, 8))",2021-03-04,2021-03-08
2021,MAR. 3-8,SSRS,C,1009,A,0.97,51%,41%,50%,41%,MAR. 3-8 2021,"(datetime.date(2021, 3, 3), datetime.date(2021, 3, 8))",2021-03-03,2021-03-08
2021,MAR. 3-8,Marist College,A,1227,A,1.85,49%,42%,50%,42%,MAR. 3-8 2021,"(datetime.date(2021, 3, 3), datetime.date(2021, 3, 8))",2021-03-03,2021-03-08
2021,MAR. 1-7,Pew Research Center,B/C,6011,A,2.88,54%,42%,54%,41%,MAR. 1-7 2021,"(datetime.date(2021, 3, 1), datetime.date(2021, 3, 7))",2021-03-01,2021-03-07
2021,FEB. 26-MAR. 7,Climate Nexus,,1624,RV,0.87,53%,39%,52%,40%,FEB. 26-MAR. 7 2021,"(datetime.date(2021, 2, 26), datetime.date(2021, 3, 7))",2021-02-26,2021-03-07
2021,MAR. 4-6,RMG Research,B-,1200,RV,0.7,53%,39%,52%,40%,MAR. 4-6 2021,"(datetime.date(2021, 3, 4), datetime.date(2021, 3, 6))",2021-03-04,2021-03-06
2021,MAR. 3-4,Ipsos,B-,1005,A,0.68,58%,35%,56%,36%,MAR. 3-4 2021,"(datetime.date(2021, 3, 3), datetime.date(2021, 3, 4))",2021-03-03,2021-03-04
2021,MAR. 1-3,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.78,49%,48%,51%,42%,MAR. 1-3 2021,"(datetime.date(2021, 3, 1), datetime.date(2021, 3, 3))",2021-03-01,2021-03-03
2021,FEB. 28-MAR. 2,Morning Consult,B,15000,A,0.24,54%,36%,53%,39%,FEB. 28-MAR. 2 2021,"(datetime.date(2021, 2, 28), datetime.date(2021, 3, 2))",2021-02-28,2021-03-02
2021,FEB. 27-MAR. 2,YouGov,B+,1500,A,0.91,50%,39%,51%,40%,FEB. 27-MAR. 2 2021,"(datetime.date(2021, 2, 27), datetime.date(2021, 3, 2))",2021-02-27,2021-03-02
2021,FEB. 26-MAR. 1,Morning Consult,B,1992,RV,0.05,57%,37%,56%,40%,FEB. 26-MAR. 1 2021,"(datetime.date(2021, 2, 26), datetime.date(2021, 3, 1))",2021-02-26,2021-03-01
2021,FEB. 26-MAR. 1,Morning Consult,B,2200,A,0.05,56%,37%,55%,40%,FEB. 26-MAR. 1 2021,"(datetime.date(2021, 2, 26), datetime.date(2021, 3, 1))",2021-02-26,2021-03-01
2021,FEB. 25-MAR. 1,Navigator Research,B/C,1007,RV,0.83,53%,41%,52%,40%,FEB. 25-MAR. 1 2021,"(datetime.date(2021, 2, 25), datetime.date(2021, 3, 1))",2021-02-25,2021-03-01
2021,FEB. 25-MAR. 1,AP-NORC,,1434,A,1.69,60%,40%,57%,40%,FEB. 25-MAR. 1 2021,"(datetime.date(2021, 2, 25), datetime.date(2021, 3, 1))",2021-02-25,2021-03-01
2021,FEB. 25-MAR. 1,Monmouth University,A,802,A,1.52,51%,42%,52%,42%,FEB. 25-MAR. 1 2021,"(datetime.date(2021, 2, 25), datetime.date(2021, 3, 1))",2021-02-25,2021-03-01
2021,FEB. 26-28,Léger,B/C,1002,A,1.12,48%,38%,48%,38%,FEB. 26-28 2021,"(datetime.date(2021, 2, 26), datetime.date(2021, 2, 28))",2021-02-26,2021-02-28
2021,FEB. 24-28,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.54,49%,48%,51%,42%,FEB. 24-28 2021,"(datetime.date(2021, 2, 24), datetime.date(2021, 2, 28))",2021-02-24,2021-02-28
2021,FEB. 24-28,McLaughlin & Associates,C/D,1000,LV,0.77,55%,40%,54%,39%,FEB. 24-28 2021,"(datetime.date(2021, 2, 24), datetime.date(2021, 2, 28))",2021-02-24,2021-02-28
2021,FEB. 26-27,Public Policy Polling,A-,1390,RV,2.04,47%,43%,48%,43%,FEB. 26-27 2021,"(datetime.date(2021, 2, 26), datetime.date(2021, 2, 27))",2021-02-26,2021-02-27
2021,FEB. 25-27,RMG Research,B-,1200,RV,0.69,54%,40%,53%,41%,FEB. 25-27 2021,"(datetime.date(2021, 2, 25), datetime.date(2021, 2, 27))",2021-02-25,2021-02-27
2021,FEB. 25-27,Morning Consult,B,15000,A,0.38,54%,35%,53%,38%,FEB. 25-27 2021,"(datetime.date(2021, 2, 25), datetime.date(2021, 2, 27))",2021-02-25,2021-02-27
2021,FEB. 24-27,TIPP Insights,A+,1280,A,2.38,53%,30%,54%,35%,FEB. 24-27 2021,"(datetime.date(2021, 2, 24), datetime.date(2021, 2, 27))",2021-02-24,2021-02-27
2021,FEB. 24-26,HarrisX,B+,1909,RV,1.05,58%,42%,54%,43%,FEB. 24-26 2021,"(datetime.date(2021, 2, 24), datetime.date(2021, 2, 26))",2021-02-24,2021-02-26
2021,FEB. 24-25,Ipsos,B-,1004,A,0.69,57%,37%,55%,39%,FEB. 24-25 2021,"(datetime.date(2021, 2, 24), datetime.date(2021, 2, 25))",2021-02-24,2021-02-25
2021,FEB. 23-25,Harris Poll,B+,1778,RV,1.97,61%,39%,60%,40%,FEB. 23-25 2021,"(datetime.date(2021, 2, 23), datetime.date(2021, 2, 25))",2021-02-23,2021-02-25
2021,FEB. 23-24,HarrisX,B+,949,RV,0.53,59%,41%,55%,42%,FEB. 23-24 2021,"(datetime.date(2021, 2, 23), datetime.date(2021, 2, 24))",2021-02-23,2021-02-24
2021,FEB. 22-24,Marist College,A,1275,A,1.96,51%,38%,52%,38%,FEB. 22-24 2021,"(datetime.date(2021, 2, 22), datetime.date(2021, 2, 24))",2021-02-22,2021-02-24
2021,FEB. 22-24,Morning Consult,B,15000,A,0.39,54%,35%,53%,38%,FEB. 22-24 2021,"(datetime.date(2021, 2, 22), datetime.date(2021, 2, 24))",2021-02-22,2021-02-24
2021,FEB. 21-23,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.7,49%,49%,51%,43%,FEB. 21-23 2021,"(datetime.date(2021, 2, 21), datetime.date(2021, 2, 23))",2021-02-21,2021-02-23
2021,FEB. 18-23,Greenberg Research,B,1000,RV,1.41,52%,38%,51%,38%,FEB. 18-23 2021,"(datetime.date(2021, 2, 18), datetime.date(2021, 2, 23))",2021-02-18,2021-02-23
2021,FEB. 20-22,YouGov,B+,1556,A,0.86,50%,38%,51%,39%,FEB. 20-22 2021,"(datetime.date(2021, 2, 20), datetime.date(2021, 2, 22))",2021-02-20,2021-02-22
2021,FEB. 19-22,YouGov,B+,1500,A,0.83,51%,36%,52%,37%,FEB. 19-22 2021,"(datetime.date(2021, 2, 19), datetime.date(2021, 2, 22))",2021-02-19,2021-02-22
2021,FEB. 19-22,Morning Consult,B,2013,RV,0.05,58%,36%,57%,39%,FEB. 19-22 2021,"(datetime.date(2021, 2, 19), datetime.date(2021, 2, 22))",2021-02-19,2021-02-22
2021,FEB. 19-21,Morning Consult,B,15000,A,0.4,54%,35%,53%,38%,FEB. 19-21 2021,"(datetime.date(2021, 2, 19), datetime.date(2021, 2, 21))",2021-02-19,2021-02-21
2021,FEB. 18-21,Morning Consult,B,2200,A,0.06,57%,33%,56%,36%,FEB. 18-21 2021,"(datetime.date(2021, 2, 18), datetime.date(2021, 2, 21))",2021-02-18,2021-02-21
2021,FEB. 17-21,Hart Research Associates,B-,1000,V,1.24,58%,42%,57%,41%,FEB. 17-21 2021,"(datetime.date(2021, 2, 17), datetime.date(2021, 2, 21))",2021-02-17,2021-02-21
2021,FEB. 18-20,RMG Research,B-,1200,RV,0.68,56%,37%,55%,38%,FEB. 18-20 2021,"(datetime.date(2021, 2, 18), datetime.date(2021, 2, 20))",2021-02-18,2021-02-20
2021,FEB. 17-20,American Research Group,C+,1100,A,1.09,58%,34%,56%,36%,FEB. 17-20 2021,"(datetime.date(2021, 2, 17), datetime.date(2021, 2, 20))",2021-02-17,2021-02-20
2021,FEB. 17-18,Ipsos,B-,1005,A,0.71,56%,36%,54%,37%,FEB. 17-18 2021,"(datetime.date(2021, 2, 17), datetime.date(2021, 2, 18))",2021-02-17,2021-02-18
2021,FEB. 16-18,Morning Consult,B,15000,A,0.41,54%,35%,53%,38%,FEB. 16-18 2021,"(datetime.date(2021, 2, 16), datetime.date(2021, 2, 18))",2021-02-16,2021-02-18
2021,FEB. 16-18,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.62,49%,49%,51%,43%,FEB. 16-18 2021,"(datetime.date(2021, 2, 16), datetime.date(2021, 2, 18))",2021-02-16,2021-02-18
2021,FEB. 12-18,Echelon Insights,B/C,1005,RV,1.19,51%,42%,50%,42%,FEB. 12-18 2021,"(datetime.date(2021, 2, 12), datetime.date(2021, 2, 18))",2021-02-12,2021-02-18
2021,FEB. 3-18,Gallup,B+,1021,A,1.42,56%,40%,56%,39%,FEB. 3-18 2021,"(datetime.date(2021, 2, 3), datetime.date(2021, 2, 18))",2021-02-03,2021-02-18
2021,FEB. 13-16,YouGov,B+,1500,A,0.84,54%,37%,55%,38%,FEB. 13-16 2021,"(datetime.date(2021, 2, 13), datetime.date(2021, 2, 16))",2021-02-13,2021-02-16
2021,FEB. 14-15,Morning Consult,B,1984,RV,0.05,62%,33%,61%,36%,FEB. 14-15 2021,"(datetime.date(2021, 2, 14), datetime.date(2021, 2, 15))",2021-02-14,2021-02-15
2021,FEB. 13-15,Morning Consult,B,15000,A,0.42,54%,34%,53%,37%,FEB. 13-15 2021,"(datetime.date(2021, 2, 13), datetime.date(2021, 2, 15))",2021-02-13,2021-02-15
2021,FEB. 12-15,Morning Consult,B,3300,A,0.09,56%,35%,55%,38%,FEB. 12-15 2021,"(datetime.date(2021, 2, 12), datetime.date(2021, 2, 15))",2021-02-12,2021-02-15
2021,FEB. 12-15,Morning Consult,B,1987,RV,0.05,56%,38%,55%,41%,FEB. 12-15 2021,"(datetime.date(2021, 2, 12), datetime.date(2021, 2, 15))",2021-02-12,2021-02-15
2021,FEB. 12-15,HarrisX,B+,2835,RV,1.66,59%,41%,55%,42%,FEB. 12-15 2021,"(datetime.date(2021, 2, 12), datetime.date(2021, 2, 15))",2021-02-12,2021-02-15
2021,FEB. 11-15,Navigator Research,B/C,1067,RV,0.86,56%,38%,55%,37%,FEB. 11-15 2021,"(datetime.date(2021, 2, 11), datetime.date(2021, 2, 15))",2021-02-11,2021-02-15
2021,FEB. 11-15,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.71,53%,44%,55%,38%,FEB. 11-15 2021,"(datetime.date(2021, 2, 11), datetime.date(2021, 2, 15))",2021-02-11,2021-02-15
2021,FEB. 11-14,Quinnipiac University,A-,1056,A,1.51,50%,38%,53%,38%,FEB. 11-14 2021,"(datetime.date(2021, 2, 11), datetime.date(2021, 2, 14))",2021-02-11,2021-02-14
2021,FEB. 7-14,Saint Leo University,C/D,1000,A,0.81,61%,32%,58%,34%,FEB. 7-14 2021,"(datetime.date(2021, 2, 7), datetime.date(2021, 2, 14))",2021-02-07,2021-02-14
2021,FEB. 11-13,RMG Research,B-,1200,RV,0.69,57%,35%,56%,36%,FEB. 11-13 2021,"(datetime.date(2021, 2, 11), datetime.date(2021, 2, 13))",2021-02-11,2021-02-13
2021,FEB. 10-12,Morning Consult,B,15000,A,0.43,55%,33%,54%,36%,FEB. 10-12 2021,"(datetime.date(2021, 2, 10), datetime.date(2021, 2, 12))",2021-02-10,2021-02-12
2021,FEB. 9-10,Ipsos,B-,1001,A,0.73,57%,35%,56%,36%,FEB. 9-10 2021,"(datetime.date(2021, 2, 9), datetime.date(2021, 2, 10))",2021-02-09,2021-02-10
2021,FEB. 8-10,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.8,50%,47%,52%,41%,FEB. 8-10 2021,"(datetime.date(2021, 2, 8), datetime.date(2021, 2, 10))",2021-02-08,2021-02-10
2021,FEB. 8-9,HarrisX,B+,938,RV,0.65,60%,40%,56%,41%,FEB. 8-9 2021,"(datetime.date(2021, 2, 8), datetime.date(2021, 2, 9))",2021-02-08,2021-02-09
2021,FEB. 7-9,Morning Consult,B,15000,A,0.44,55%,33%,54%,36%,FEB. 7-9 2021,"(datetime.date(2021, 2, 7), datetime.date(2021, 2, 9))",2021-02-07,2021-02-09
2021,FEB. 6-9,YouGov,B+,1500,A,0.8,50%,37%,51%,38%,FEB. 6-9 2021,"(datetime.date(2021, 2, 6), datetime.date(2021, 2, 9))",2021-02-06,2021-02-09
2021,FEB. 5-8,YouGov,B+,2508,A,1.33,61%,39%,62%,40%,FEB. 5-8 2021,"(datetime.date(2021, 2, 5), datetime.date(2021, 2, 8))",2021-02-05,2021-02-08
2021,FEB. 5-7,Morning Consult,B,1986,RV,0.06,59%,35%,58%,38%,FEB. 5-7 2021,"(datetime.date(2021, 2, 5), datetime.date(2021, 2, 7))",2021-02-05,2021-02-07
2021,FEB. 3-7,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.56,50%,47%,52%,41%,FEB. 3-7 2021,"(datetime.date(2021, 2, 3), datetime.date(2021, 2, 7))",2021-02-03,2021-02-07
2021,FEB. 4-6,RMG Research,B-,1200,RV,0.7,60%,32%,59%,33%,FEB. 4-6 2021,"(datetime.date(2021, 2, 4), datetime.date(2021, 2, 6))",2021-02-04,2021-02-06
2021,FEB. 4-6,Morning Consult,B,15000,A,0.45,54%,34%,53%,37%,FEB. 4-6 2021,"(datetime.date(2021, 2, 4), datetime.date(2021, 2, 6))",2021-02-04,2021-02-06
2021,FEB. 2-3,Emerson College,A-,1429,A,2.08,49%,39%,50%,40%,FEB. 2-3 2021,"(datetime.date(2021, 2, 2), datetime.date(2021, 2, 3))",2021-02-02,2021-02-03
2021,FEB. 2-3,Ipsos,B-,1005,A,0.81,57%,34%,56%,36%,FEB. 2-3 2021,"(datetime.date(2021, 2, 2), datetime.date(2021, 2, 3))",2021-02-02,2021-02-03
2021,FEB. 1-3,Morning Consult,B,15000,A,0.46,54%,33%,53%,36%,FEB. 1-3 2021,"(datetime.date(2021, 2, 1), datetime.date(2021, 2, 3))",2021-02-01,2021-02-03
2021,JAN. 31-FEB. 2,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.76,51%,47%,53%,41%,JAN. 31-FEB. 2 2021,"(datetime.date(2021, 1, 31), datetime.date(2021, 2, 2))",2021-01-31,2021-02-02
2021,JAN. 31-FEB. 2,YouGov,B+,1500,A,0.92,46%,38%,47%,39%,JAN. 31-FEB. 2 2021,"(datetime.date(2021, 1, 31), datetime.date(2021, 2, 2))",2021-01-31,2021-02-02
2021,JAN. 21-FEB. 2,Gallup,B+,906,A,1.31,57%,37%,57%,36%,JAN. 21-FEB. 2 2021,"(datetime.date(2021, 1, 21), datetime.date(2021, 2, 2))",2021-01-21,2021-02-02
2021,JAN. 29-FEB. 1,Morning Consult,B,1986,RV,0.06,58%,35%,57%,38%,JAN. 29-FEB. 1 2021,"(datetime.date(2021, 1, 29), datetime.date(2021, 2, 1))",2021-01-29,2021-02-01
2021,JAN. 29-FEB. 1,Morning Consult,B,2200,A,0.07,57%,33%,56%,36%,JAN. 29-FEB. 1 2021,"(datetime.date(2021, 1, 29), datetime.date(2021, 2, 1))",2021-01-29,2021-02-01
2021,JAN. 28-FEB. 1,AP-NORC,,1055,A,1.43,61%,38%,58%,38%,JAN. 28-FEB. 1 2021,"(datetime.date(2021, 1, 28), datetime.date(2021, 2, 1))",2021-01-28,2021-02-01
2021,JAN. 28-FEB. 1,Quinnipiac University,A-,1075,A,1.53,49%,36%,52%,36%,JAN. 28-FEB. 1 2021,"(datetime.date(2021, 1, 28), datetime.date(2021, 2, 1))",2021-01-28,2021-02-01
2021,JAN. 27-FEB. 1,Navigator Research,B/C,1005,RV,0.92,53%,39%,52%,38%,JAN. 27-FEB. 1 2021,"(datetime.date(2021, 1, 27), datetime.date(2021, 2, 1))",2021-01-27,2021-02-01
2021,JAN. 29-31,Morning Consult,B,15000,A,0.39,54%,33%,53%,36%,JAN. 29-31 2021,"(datetime.date(2021, 1, 29), datetime.date(2021, 1, 31))",2021-01-29,2021-01-31
2021,JAN. 28-30,RMG Research,B-,1200,RV,0.74,58%,35%,57%,36%,JAN. 28-30 2021,"(datetime.date(2021, 1, 28), datetime.date(2021, 1, 30))",2021-01-28,2021-01-30
,01/29/2022,John Zogby Strategies,B/C,841,LV,1.12,56%,36%,55%,37%,,"('', '')",,
2021,JAN. 28-29,HarrisX,B+,945,RV,0.9,61%,39%,57%,40%,JAN. 28-29 2021,"(datetime.date(2021, 1, 28), datetime.date(2021, 1, 29))",2021-01-28,2021-01-29
2021,JAN. 27-29,TIPP Insights,A+,1261,A,2.36,53%,29%,54%,34%,JAN. 27-29 2021,"(datetime.date(2021, 1, 27), datetime.date(2021, 1, 29))",2021-01-27,2021-01-29
2021,JAN. 27-28,Morning Consult,B,2200,A,0.07,56%,33%,55%,36%,JAN. 27-28 2021,"(datetime.date(2021, 1, 27), datetime.date(2021, 1, 28))",2021-01-27,2021-01-28
2021,JAN. 26-28,Morning Consult,B,9211,A,0.46,55%,32%,54%,35%,JAN. 26-28 2021,"(datetime.date(2021, 1, 26), datetime.date(2021, 1, 28))",2021-01-26,2021-01-28
2021,JAN. 26-28,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,0.74,50%,45%,52%,39%,JAN. 26-28 2021,"(datetime.date(2021, 1, 26), datetime.date(2021, 1, 28))",2021-01-26,2021-01-28
